orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
106,666.090503,669.624179,1,speech,"The work spaces and again when i say gender it's not just man and women ah",0000000000000001,NULL,"The work spaces and again when I say gender, it's not just man and women"
107,669.624179,670.191039,2,speech,"of course every",NULL,NULL,"Of course every"
108,670.191039,670.651153,1,overlap,NULL,NULL,NULL,NULL
109,670.654834,674.457216,1,speech,"అ we need to make sure that we are we are specially abled friendly",10000001100000,NULL,"We need to make sure that we are specially abled friend"
110,674.47194,674.891564,2,speech,అవును,NULL,NULL,Yes
111,674.906288,678.793331,1,speech,"We are you know all this different identitiesని cover చేసేదీ",0111000000,NULL,"We cover all these different identities"
112,678.793331,679.128294,2,overlap,NULL,NULL,NULL,NULL
113,679.128294,680.158949,1,speech,"న్~ tolerance పెంచుకోవాలి",100,NULL,"Tolerance should be increased"
114,680.158949,680.659553,2,speech,"of course yeah",001,NULL,"Of course."
115,680.659553,681.13071,1,speech,"I think so",NULL,NULL,"I think so"
116,681.141753,684.288933,2,speech,"and ఇంకొకటి ఇందాక మీరు leaves గురించి process గురించి మాట్లాదడినప్పుడూ",NULL,NULL,"And one more thing when you talk about process about leaves"
117,684.288933,684.48034,1,speech,hmm,1,NULL,
118,684.48034,685.897491,2,speech,"being a startup బ gain క startup",0001111,NULL,"Being a startup"
119,685.897491,686.45699,1,overlap,NULL,NULL,NULL,NULL
120,686.45699,687.454517,2,speech,"ఇప్పుడిప్పుడే realize అవుతున్నాను",NULL,NULL,"I am realizing now"
121,687.454517,687.715862,1,speech,hmm,1,NULL,
122,687.715862,689.350187,2,speech,"we'll have to include many things into this",NULL,NULL,"we'll have to include many things into this"
123,689.357549,689.696193,1,speech,Yes,NULL,NULL,Yes
124,689.696193,696.719373,2,speech,"ఆ Consulting women అనో అక్కడ అక్కడ మళ్ళి see ఒక step back ఎయ్యాలా అనే ఒక ఒక mentality form అవుతుంది and don't you feel ఇప్పుడు motherhood అంటాం కదా",100010000000010000000000000,NULL,"Consulting women will see a step back, and don't you feel it will be a mentality form, and now we will say motherhood."
125,696.781949,697.146359,1,speech,right,NULL,NULL,right
126,697.348809,701.887374,2,speech,"ఆ నేను recentగా  ఒక రెండు videos చూసా ఆ ఇద్దరి interviews లాంటివో podcast లాంటివో",10000000100000,NULL,"Recently I watched a couple of videos and it was like an interview or a podcast"
127,701.894736,702.19289,1,speech,Ah,1,NULL,
128,702.218656,705.369517,2,speech,"ఒకటీ Kiran Bedi గారిది ఇంకొటి ఆ Kunasha ఆ great founder",0000010100,NULL,"One is Kiran Bedi and another is Kunasha, the great founder"
129,705.369517,705.78546,1,speech,హా,NULL,NULL,Yes
130,705.867166,721.162396,2,speech,"so ఆ Kiran Bedi గారు మాట్లాడేటప్పుడూ women gets affected with three M's something అట్లాంటి ఓకే phase ఉండింది ఒకటి money రెండు marriage మూడు motherhood  ఆ Kunasha గారిది కూడా ఇం ఇంచుమించు అలంటిధోకా ఆ ఆ అంటే ఆ women work ratio గురుంచి మాట్లాడుతూ అక్కడ నాకొక point ఏంటి strike అయ్యింది అంటే",01000000000001000000000010001001101000000000000,NULL,"So when Mrs. Kiran Bedi talks about women, gets affected with three M's something, there was an OK phase, one is money, two is marriage, three is motherhood. Kunasha is also talking about women work ratio, there is a point strike for me."
131,721.228355,738.524351,2,speech,"example example నేనే women అనుకుందాం నేను women ని I got married ఆ I have if i had kids నేనూ నేన్ I am working women and sending my kids to the school ఆ ఒక రోజు ఏదొక రోజు నేను parent teacher meeting ఎల్ reports day Kella school కి and I have I observed that ninety percent of the women there or kids there are having their mom's",10000000000111100011000000000001110000001000000001000000111000000,NULL,"For example, suppose I am a woman, I got married, I had kids. I am a working woman and send my kids to school. Every day, the parent-teacher meeting, reports day in Kella school and I have observed that ninety percent of kids there have their mom's."
132,738.663598,745.105624,2,speech,"who are completely giving their hundred percent to the kids అంటే complete గా spend చేస్తూ వాళ్ళని ఆ motherhood లో ఆ పా part గా తీసుకెళ్తున్నారు",000000000000000010011000,NULL,"who are completely giving their hundred percent to the kids, spending completely and taking them as a part of motherhood"
133,745.369461,760.921199,2,speech,"ఇప్పుడు నేను అది చూసి inspire అవ్వడమో లేకపోతే bad గా feel అవ్వడమో ఆ నా kid ఏమైనా miss అవుతున్నాడా అనే దగర నుంచి there are hundred of instances that women is stepping back కదా అలాంటి వాళ్ళకి what is that you ఆ అంటే i don't want a motivational talk from your side but మీ advice గాని experiences గాని",000000000001000000000000000000000000010000000000000000,NULL,"Now I am not inspired by it or I feel bad or my kid is missing something. There are hundreds of instances where women step back. For such people, what is that you mean? I don't want a motivational talk from your side but your advice or experiences."
134,761.300977,762.125501,1,overlap,NULL,NULL,NULL,NULL
135,762.125501,765.092317,1,speech,"కానీ నాకు actually అయితది because my husband still works in US నేను",010000000000,NULL,"But actually it is because my husband still works in US"
136,765.092317,765.644453,2,overlap,NULL,NULL,NULL,NULL
137,765.688624,769.796522,1,speech,"so I literally single parent both my children, my children are fifteen and twelve",00000000111000,NULL,"so I am literally a single parent for both of my fifteen and twelve years children."
138,769.811246,770.208784,2,speech,nice,NULL,NULL,nice
139,770.208784,771.857833,1,speech,"so I don't go to any of their parent టీ~",0000000001,NULL,"so I don't go to any of their parent."
140,771.857833,772.528145,2,overlap,NULL,NULL,NULL,NULL
141,772.674996,774.139999,1,speech,"I don't do a lot of things",NULL,NULL,"I don't do a lot of things"
142,774.301959,775.200101,2,overlap,NULL,NULL,NULL,NULL
143,775.845104,776.429526,1,speech,"I cannot",NULL,NULL,"I cannot"
144,776.429526,776.878597,2,overlap,NULL,NULL,NULL,NULL
145,776.878597,777.570609,2,speech,hmm,1,NULL,
146,777.585332,779.654005,1,speech,"The thing ఏంటంటే we have a conversation",NULL,NULL,"The thing is, we have a conversation"
147,779.764432,780.309207,2,speech,hmm,1,NULL,
148,780.471168,786.633015,1,speech,"see i don't see everybody's parenting కానియ్యండి mother hood కానియ్యండి a lot of things are very personal",10000010010000000,NULL,"I don't see everybody's parenting or motherhood. A lot of things are very personal."
149,786.633015,787.045277,2,speech,అవును,NULL,NULL,Yes
150,787.074724,791.58016,1,speech,"మనం పోయి ఇది right అది wrong అని enforce చేసుకొని మన మీద మనం enforce చేసుకోవడం అనేది పెద్ద mistake",NULL,NULL,"It is a big mistake for us to go and enforce that, this is right and this is wrong"
151,791.58016,791.977699,2,speech,అవును,NULL,NULL,Yes
152,792.257448,800.171409,1,speech,"so we have a conversation and పాప వాళ్ళని అడిగాం పాప you need me there పక్కా అంటే yeah అన్నదంటే I show up I drop everything and I go",000000100000000000000000000,NULL,"So we have a conversation and we asked kid, "papa,you need me there? Really? If yes, then I show up, I drop everything and I go"
153,800.208219,800.583672,2,speech,hmm,1,NULL,
154,800.583672,801.636413,1,speech,"they say అమ్మా it's okay",NULL,NULL,"They say, "mom, it's ok"."
155,801.835182,802.056036,2,speech,hmm,1,NULL,
156,802.056036,802.284253,1,overlap,NULL,NULL,NULL,NULL
157,802.284253,805.523456,1,speech,"are you ok and i explain also నేను రేపు ఎందుకు రాలేను అనేది  explain చేస్తా",NULL,NULL,""Are you ok?" and I explain also why I can't come tomorrow"
158,805.523456,806.082954,2,speech,hmm,1,NULL,
159,806.082954,807.827707,1,speech,"అమ్మ ఇది ఉంది నాన్న this is the thing",01100000,NULL,"Mom and dad, this is the thing."
160,807.827707,808.158989,2,speech,nice,NULL,NULL,nice
161,808.158989,809.204368,1,speech,"between these you tell me",NULL,NULL,"between these you tell me"
162,809.358966,809.94055,2,speech,hmm,1,NULL,
163,809.94055,812.428847,1,speech,"and again I am not putting the burden on them we having a conversation",NULL,NULL,"and again I am not putting the burden on them. We are having a conversation."
1,813.098773,820.526854,1,speech,"and the last and most important thing ఏందంటే నా personal దాంట్లో ఏంటంటే my children have been a big strength for me",000000000011000000000,NULL,"And the last and most important thing is, in my personal life, my children have been a big strength for me"
2,820.659367,821.263036,2,speech,hmm,1,NULL,
3,821.380825,828.080085,1,speech,"వాళ్ళు, everything that I do everyday after I go back to the home we three of we sit down and talk",100000000000010000000,NULL,"Everything that I do, everyday after I go back to the home, three of us sit down and talk"
4,828.080085,828.588051,2,speech,"that's great",NULL,NULL,"that's great"
5,828.617499,831.48861,1,speech,"how my day has been and they also give me advice",NULL,NULL,"How my day has been and they also give me advice."
6,831.525419,832.460371,2,overlap,NULL,NULL,NULL,NULL
7,832.460371,833.82967,1,speech,"చెతులారా just talking to them",10000,NULL,"Just talking to them"
8,833.82967,835.066457,2,overlap,NULL,NULL,NULL,NULL
9,835.4824,835.747426,1,speech,and,NULL,NULL,and
10,835.747426,835.997728,2,overlap,NULL,NULL,NULL,NULL
11,835.997728,838.695836,1,speech,"see we are from అంటే నేను అప్పుడు నేను Habsiguda లో ఉంటుండే",10000100000,NULL,"We are from, means, that time I stayed there in Habsiguda"
12,838.787859,839.056566,2,speech,okay,NULL,NULL,okay
13,839.056566,840.319118,1,speech,"Habsiguda to Jubilee Hills",NULL,NULL,"Habsiguda to Jubilee hills"
