orderNo,startTime,endTime,speaker,contentType,transcript,disfluency1,disfluency2,translation
71,730.616658,731.572501,1,laugh,NULL,NULL,NULL,NULL
72,731.901736,735.272674,2,speech,"ఆ ఆ అప్పుడూ ఆ అంటే ఆ పరిస్థితులు అట్లుండేది",11011100,NULL,"Then Things were like that"
73,735.272674,735.761216,1,speech,hmm,1,NULL,
74,735.824939,758.529388,2,speech,"ఆ license రాజులూ ప్రతి దానికి లా license ఇవ్వాళా license ర రావడానికి ఆ one table to other table మా మ మ మార్పు ఉండి పోయేసి అంత time పట్టేది తరవాత duties కూడా విపరీతంగా ఉండేది అందుకని it was not economically viable మన దెగ్గర ఇంత manpower ఉంది మా ఇన్ని great educational institutions ఉన్నా కూడా ఆ softwareఉ as a industry రాలేదు అప్పుడు",10000100010100001111001000000000000000000010000011011000,NULL,"These license kings should give a license to each of them. To get that license from one table to another, it would take so much time, and then duties would be too.much,so it was not economically viable. We have so much manpower and great education there, but then the software industry did not come."
75,758.59311,759.100769,1,speech,hmm,1,NULL,
76,759.223967,766.479874,2,speech,"అప్పుడూ అ ఏమైంది TCS గానీ మ  Infosys గానీ వీళ్లంతా so called body shopping అనే వాళ్ళు ఇక్కడ ఇక్కడేం facilities లెవ్ కదా",010001000000000000000,NULL,"What happened then? TCS or Infosys; all these are so-called body-shopping people; there's no facility here."
77,766.492619,766.872832,1,overlap,NULL,NULL,NULL,NULL
78,766.872832,777.641992,2,speech,"ఇప్పుడు suppose మీరు మంచి IIT లో చదువుకుంటున్నారు అనుకో infosysఉ TCS వచ్చేసి మిమ్మల్ని recruit చేసుకొని వాళ్ళకి customer ఎక్కడో న్యూయార్క్ లోనో లేకుంటే California లోనో ఉంటె ఆహ్ customer premisesలో వాళ్ళని ఆ",0000000000000000000000010001,NULL,"Suppose you are studying at a good IIT now. Infosys and TCS will come and recruit you, and if they have a customer somewhere in New York or California,they are on customer premises."
79,777.641992,778.436404,1,overlap,NULL,NULL,NULL,NULL
80,778.436404,779.555802,2,speech,"వేసుకొని deploy చేసేవాళ్ళు",NULL,NULL,"Those who wear and deploy"
81,779.619524,779.92327,1,speech,okay,NULL,NULL,okay
82,779.92327,780.135679,2,overlap,NULL,NULL,NULL,NULL
83,780.135679,781.450494,2,speech,"నేను ఇక్కడ ఎం జరిగేది కాదు",NULL,NULL,"I don't know what happens here"
84,781.450494,782.176935,1,overlap,NULL,NULL,NULL,NULL
85,782.274643,785.509639,2,speech,"internet first of all high speed communicationsఉ ఉండెటివి కాదు",NULL,NULL,"First of all high speed internet communication did not exist"
86,785.586107,785.981188,1,speech,hmm,1,NULL,
87,785.981188,792.865379,2,speech,"తరవాత import చేసుకోవాలి అంటే చాల క కష్టమైనా పని ఆ తర్వాత ఆ RBI restriction చాల ఉండేటివి",000001001010000,NULL,"After that,it is very difficult to import,but then the RBI restriction would have been there."
88,792.865379,793.313563,1,speech,okay,NULL,NULL,okay
89,793.343301,798.723633,2,speech,"ఇప్పుడు suppose మీరు ఫా foreign exchange spend చెయ్యాలా ఆ ఏదైనా import చేసుకోవాలి అంటే RBI permission కూడా కావాలా",00010000100000000,NULL,"Suppose you have to spend foreign exchange and import something now, that means you need RBI permission too"
90,798.806472,799.237664,1,speech,hmm,1,NULL,
91,799.288642,801.731733,2,speech,"RBI permission తీసుకొని మల్ల due ఏ permission",0000010,NULL,"After taking permission again, DOE permission"
92,801.731733,802.103067,1,overlap,NULL,NULL,NULL,NULL
93,802.103067,804.101841,1,speech,"ఓ FIRC లో FGPRలు ఉన్నాయి అట్లా",100000,NULL,"There are FGPR's in FIRC"
94,804.101841,808.881054,2,speech,"అట్ దానికంటే ఇంకా క్లిష్టమైన process అప్పుడు ఆ ఎందుకంటే మన foreign exchange చాల తక్కువ ఉండేది అప్పుడు",100000100000000,NULL,"Then the process is even more complicated than that because our foreign exchange was very low then"
95,808.881054,809.407829,1,speech,hmm,1,NULL,
96,809.541647,815.178995,2,speech,"ఆ తక్కువున్నా ఫ foreign exchange లో ఏదన్న ఎవరన్నా import చేసుకోవాలి అంటే గ Government of India permission కావాలా",10100000000100000,NULL,"Even if it is less,anyone has to import anything in foreign exchange,they need the permission of the Government of India"
97,815.244842,815.860829,1,speech,hmm,1,NULL,
1,815.860844,819.379291,2,speech,"ఆ ఇప్పుడైతేయ్ foreign exchange మనకి త బె చాల ఉంది కాబట్టి liberalise చేసారు",100001100000,NULL,"Now we have a lot of foreign exchange. So they have liberalized it."
2,819.379291,819.899206,1,speech,"right right",01,NULL,Right
3,819.899206,820.130515,2,overlap,NULL,NULL,NULL,NULL
4,820.130515,822.689772,2,speech,"ఇప్పుడు ఎవరన్నా import చేసుకోవాలి అంటే Amazonలో ఎవరన",00000010,NULL,"Now anyone who needs to import means anyone in Amazon"
5,822.689772,823.239397,1,overlap,NULL,NULL,NULL,NULL
6,823.239397,824.49356,2,speech,"any kid can ఇమ్ import any",000100,NULL,"Any kid can import any"
7,824.49356,825.060161,1,overlap,NULL,NULL,NULL,NULL
8,825.270249,832.487522,2,speech,"ఆ రోజుల్లో అట్లా కాదు ఏ any import it has go through RBI go through all that different different గ government ఆ",000010000000110001101,NULL,"It was not that in those days, any import had to go through the RBI and all those different governments."
9,832.487522,833.088077,1,overlap,NULL,NULL,NULL,NULL
10,833.088077,845.515113,2,speech,"ఆ regressionsఉ అందుకని చాలా మంది NRIలు వచ్చే వాళ్ళు ఫ fail అయ్యి అందరు వెనక్కి వెళ్లిపోయే వాళ్ళు ఆ situationలో Texas instrumentsఉ the ఫా american company చి silicon chip design company",1000000010000000000010010000,NULL,"Because of those regressions, many NRIs who come fail and all go back. Texas Instruments, an American silicon chip design company, was in that situation."
11,845.5427,845.962877,1,speech,hmm,1,NULL,
12,845.971365,854.183904,2,speech,"వాళ్ళు outside of USలో ఒక development center పెట్టాల R and D center పెట్టాలి అని చెప్పేసేసి  ఒక నిర్ణయానికి వచ్చేసేసి India కి  వచ్చారు",NULL,NULL,"They came to India after coming to a decision, saying that they should set up a development center outside of the US."
13,854.230591,854.638034,1,speech,hmm,1,NULL,
14,854.646523,856.403624,2,speech,"India లో అంటే మనకు manpower ఎక్కువవుంది కదా",NULL,NULL,"In India means, we have more manpower"
15,856.403624,856.726184,1,speech,అవును,NULL,NULL,Yes
16,856.726184,864.987531,2,speech,"already ఆ అ timeకి వాళ్ళు they have tasted ఇండియా manpower IIT ఇక్కడ నుంచి IIT పోయి వాళ్ళదేగ్గర పని చేసి వాళ్లంతా చాల brilliant పీ peopleఉ",01000000001000000000010,NULL,"Already at that time, they had tasted India's manpower. From here, they went to IIT and worked with them; they are all very brilliant people."
17,865.008752,865.350411,1,speech,hmm,1,NULL,
18,865.350411,879.356292,2,speech,"అందుకనే ఆ India లో manpower చాల ఎక్కువగా ఉంది అందులో quality manpower చాల బాగున్నారు మనం India లోనే పెడితేయ్ ఇది మనం time to market దీనికి మనం products తొందరగా release చెయ్యొచ్చు మన competition కంటే కూడా తొందరగా release చెయ్యొచ్చు అందుకని ఇక్కడ India లో పెట్టాలని చెప్పి వచ్చారు",010000000000000000000000000000000000000000,NULL,"That's why manpower in India is very high, and the quality of manpower is very good. If we put it in India, this is our time for marketing. For this reason, we can release products faster than our competition. That's why they told us and came to put it here in India."
19,879.415711,879.886818,1,speech,okay,NULL,NULL,okay
20,879.954725,887.312056,2,speech,"అప్పుడు వస్తేయ్ మనం ఆ license రాజులో వాళ్ళు ఏమన్నారు ఇక్కడ India లో పెట్టాలంటే మాకు import licenseఉ on the spot ఇచ్చేసేయ్యాల",NULL,NULL,"If we come then, what do they say in that license king? If we want to put it here in India, they should give us an import license on the spot"
21,887.312056,887.685547,1,speech,hmm,1,NULL,
22,887.933833,895.99358,2,speech,"మేము ఎం export ఎం పంపిస్తేయ్ అ అప్పటికప్పుడు మాకు అ export license కూడా ఇవ్వాలి software ఇక్క ఇక్కడనుంచి అమెరికాకి  export చేస్తే",00000100000000100000,NULL,"If we export the software, we should also be given an export license from time to time. If the software is exported from here to America"
23,895.99358,896.521984,1,overlap,NULL,NULL,NULL,NULL
24,896.553786,898.986943,2,speech,"తరవాత మాకు high speed communication linksఉ ఇక్క~",0000001,NULL,"Next we have high speed communication links"
25,898.986943,899.171553,1,overlap,NULL,NULL,NULL,NULL
26,899.171553,903.467423,2,speech,"~చి texas instrument head quatersకి direct communication through satellite link మీరు",10000000000,NULL,"Texas Instruments headquarters directly communicate through a satellite link."
27,903.467423,904.45865,1,overlap,NULL,NULL,NULL,NULL
28,904.664494,913.897764,2,speech,"ఆ ఇవన్నీ provide చేస్తేనే మేము develops సె సె పెడతాము లేదంటే వేరే country they had upper I mean ఆ plans in Ireland ఉ Israel ఉ అ వి వీటి",100000110000001111000101110,NULL,"If all these are provided, we will develop them, or else they have plans in Ireland and Israel."
29,913.897764,914.460122,1,overlap,NULL,NULL,NULL,NULL
